,0,1
0,67,0.14385964912280702
1,182,0.1444976076555024
2,75,0.15119617224880383
3,187,0.15279106858054226
4,198,0.15661881977671452
5,100,0.16140350877192983
6,114,0.1623604465709729
7,147,0.16427432216905902
8,124,0.16555023923444975
9,129,0.16555023923444975
10,48,0.16905901116427433
11,195,0.16905901116427433
12,194,0.17288676236044656
13,152,0.17320574162679425
14,44,0.17416267942583732
15,13,0.17639553429027113
16,37,0.1773524720893142
17,132,0.18309409888357256
18,161,0.18309409888357256
19,123,0.18437001594896332
20,12,0.18564593301435406
21,54,0.18660287081339713
22,102,0.18660287081339713
23,164,0.18660287081339713
24,49,0.18692185007974482
25,27,0.1875598086124402
26,105,0.1875598086124402
27,199,0.189792663476874
28,51,0.19074960127591706
29,95,0.19138755980861244
30,142,0.1926634768740032
31,183,0.1926634768740032
32,11,0.19362041467304625
33,53,0.19393939393939394
34,24,0.19457735247208932
35,109,0.19457735247208932
36,117,0.19457735247208932
37,38,0.194896331738437
38,58,0.19553429027113237
39,23,0.19649122807017544
40,110,0.19681020733652313
41,14,0.19712918660287082
42,89,0.19712918660287082
43,150,0.20095693779904306
44,10,0.20191387559808613
45,90,0.20191387559808613
46,50,0.2025518341307815
47,108,0.2025518341307815
48,179,0.20478468899521532
49,91,0.20606060606060606
50,70,0.20669856459330144
51,15,0.2076555023923445
52,120,0.2076555023923445
53,97,0.20797448165869217
54,65,0.20861244019138755
55,61,0.21148325358851675
56,156,0.21148325358851675
57,1,0.2127591706539075
58,20,0.21307814992025517
59,133,0.21307814992025517
60,63,0.21339712918660286
61,113,0.21339712918660286
62,178,0.21339712918660286
63,160,0.21371610845295055
64,184,0.21371610845295055
65,76,0.21403508771929824
66,88,0.21403508771929824
67,40,0.21499202551834132
68,94,0.215311004784689
69,46,0.21562998405103667
70,19,0.21594896331738436
71,18,0.21754385964912282
72,180,0.21754385964912282
73,155,0.2178628389154705
74,84,0.21977671451355663
75,96,0.21977671451355663
76,181,0.21977671451355663
77,52,0.22009569377990432
78,196,0.22073365231259967
79,36,0.22105263157894736
80,125,0.22105263157894736
81,2,0.22296650717703348
82,64,0.22296650717703348
83,151,0.22296650717703348
84,168,0.22296650717703348
85,141,0.22328548644338117
86,118,0.22519936204146732
87,171,0.22583732057416267
88,157,0.22902711323763955
89,192,0.23157894736842105
90,185,0.23317384370015948
91,140,0.23540669856459331
92,5,0.23572567783094098
93,135,0.23572567783094098
94,107,0.23604465709728867
95,3,0.2379585326953748
96,191,0.23987240829346093
97,35,0.24114832535885167
98,115,0.24114832535885167
99,153,0.24146730462519936
100,31,0.24210526315789474
101,149,0.24529505582137162
102,136,0.24816586921850078
103,85,0.24848484848484848
104,143,0.24944178628389155
105,21,0.2500797448165869
106,33,0.2503987240829346
107,72,0.2503987240829346
108,148,0.2503987240829346
109,45,0.25135566188197767
110,170,0.2516746411483254
111,26,0.25199362041467305
112,69,0.2523125996810207
113,87,0.2535885167464115
114,146,0.2555023923444976
115,106,0.2558213716108453
116,22,0.25645933014354066
117,131,0.25645933014354066
118,73,0.2580542264752791
119,176,0.2580542264752791
120,163,0.25996810207336524
121,165,0.2606060606060606
122,99,0.2641148325358852
123,16,0.2660287081339713
124,173,0.2660287081339713
125,42,0.2698564593301435
126,8,0.27017543859649124
127,98,0.27017543859649124
128,7,0.27177033492822966
129,111,0.27177033492822966
130,4,0.2720893141945773
131,6,0.27240829346092504
132,34,0.27240829346092504
133,41,0.27240829346092504
134,81,0.2736842105263158
135,59,0.2759170653907496
136,139,0.2759170653907496
137,186,0.2762360446570973
138,79,0.2781499202551834
139,158,0.2781499202551834
140,112,0.27974481658692185
141,138,0.281658692185008
142,166,0.28261562998405104
143,47,0.28484848484848485
144,56,0.2861244019138756
145,57,0.2861244019138756
146,66,0.2861244019138756
147,62,0.2864433811802233
148,121,0.2864433811802233
149,172,0.2864433811802233
150,77,0.2880382775119617
151,128,0.2880382775119617
152,193,0.2880382775119617
153,177,0.2896331738437002
154,174,0.28995215311004785
155,0,0.291866028708134
156,9,0.2925039872408293
157,145,0.2925039872408293
158,28,0.29441786283891547
159,175,0.29441786283891547
160,137,0.29473684210526313
161,103,0.2963317384370016
162,116,0.2963317384370016
163,134,0.2966507177033493
164,167,0.2966507177033493
165,122,0.296969696969697
166,43,0.2985645933014354
167,60,0.3004784688995215
168,188,0.3004784688995215
169,71,0.30079744816586923
170,93,0.3039872408293461
171,92,0.30462519936204147
172,144,0.30462519936204147
173,39,0.30494417862838913
174,189,0.3078149920255183
175,68,0.3084529505582137
176,127,0.3106858054226475
177,74,0.31100478468899523
178,159,0.31100478468899523
179,30,0.3129186602870813
180,29,0.3145135566188198
181,83,0.3145135566188198
182,154,0.3151515151515151
183,86,0.3186602870813397
184,78,0.32057416267942584
185,80,0.3263157894736842
186,169,0.32854864433811803
187,32,0.3304625199362041
188,190,0.3304625199362041
189,17,0.33078149920255184
190,104,0.3346092503987241
191,82,0.34035087719298246
192,119,0.34035087719298246
193,130,0.35279106858054227
194,162,0.3566188197767145
195,197,0.3652312599681021
196,55,0.369377990430622
197,25,0.37288676236044654
198,126,0.38564593301435407
199,101,0.4456140350877193
